10000 8000
6342 160 83
3365 1404 41
4734 3415 95
9035 4442 75
1527 5117 49
6363 9040 14
8295 1527 24
7771 1382 49
6462 8764 43
2211 212 86
128 4816 96
4812 8890 31
9227 4312 30
7268 1553 48
4499 6900 41
654 2570 51
8152 8468 26
4696 7036 51
1721 2793 43
735 3131 39
1443 7382 69
7924 1728 89
9028 2183 85
4936 1423 65
476 2500 30
7178 9424 51
7021 469 35
954 8293 87
6971 2333 41
6876 572 48
7775 9712 97
4793 3696 78
948 8362 45
2867 5026 25
3700 7965 79
4441 3670 24
2877 1526 58
7745 6664 68
4942 5281 73
6408 6221 16
2815 460 29
4466 7783 8
2105 9150 69
2444 689 69
1292 3919 32
1882 9082 69
9919 7232 92
9502 4617 26
5360 8111 87
4698 9911 32
6956 119 46
710 9275 9
8139 2873 72
1059 3981 30
5940 7543 45
4887 1709 14
446 2527 77
9456 2448 88
3586 2446 47
2366 3406 25
1509 9354 24
4478 2945 74
1763 8485 93
2503 661 18
1012 5788 74
9743 337 93
3362 4314 39
5567 1209 61
2421 5162 65
6255 8824 93
7445 2524 18
4385 4352 5
4737 9848 8
6405 4561 99
1512 9191 98
4570 9772 66
7549 1559 43
5085 2904 54
8681 3778 4
2591 6706 62
9031 1565 79
6421 7111 29
7348 3464 49
5569 2989 54
2017 1763 53
7158 5550 37
9072 6739 81
6975 9188 89
7358 963 54
3509 7921 7
6442 7758 49
3196 5016 49
3083 8386 4
1242 7719 17
2656 1452 64
1922 5857 55
5184 4460 51
464 6960 84
1809 4468 24
4551 5225 25
679 7967 55
2557 5334 17
3300 7040 23
7853 3592 8
8956 5786 16
723 4888 32
7046 5574 61
9423 6018 75
9734 9367 6
6055 4531 80
9256 2933 83
7226 2574 89
246 165 3
7202 7811 85
2936 1123 46
5914 9817 91
7838 4346 93
8486 377 87
4143 581 45
7622 8091 34
3987 7896 72
978 3356 33
1548 1408 55
3758 2297 38
214 767 40
4328 1381 84
767 3951 17
8707 8587 56
4207 5027 68
6622 6390 19
2729 7477 3
455 334 8
3883 9662 71
3284 9804 91
4754 2197 92
9045 7357 90
3225 6825 74
772 6053 91
9162 7664 64
3859 6827 78
6992 6182 62
8240 963 55
9333 3438 36
5719 8789 9
3875 6641 78
5656 1362 94
1057 4592 52
2039 3446 54
2232 6999 72
1578 1735 80
4394 4996 61
2102 8251 66
8597 342 92
4158 4746 71
2160 7129 28
8522 8105 0
9900 9447 57
7937 8677 49
8392 3669 64
7362 5452 21
7081 5065 68
7697 7533 91
2641 2821 2
9271 7601 22
4602 511 30
2107 1329 0
503 948 1
738 9126 82
9086 8444 82
5025 1681 4
3917 798 37
9966 1584 2
337 7997 86
1055 7457 79
5815 9159 47
6462 286 62
279 6183 41
9359 8990 22
1878 9639 8
8402 7853 2
2008 2178 69
4474 80 80
3976 3801 57
693 9564 69
7708 9477 22
7697 7186 40
2672 7395 97
8890 7281 56
2711 2387 15
2236 3678 6
9810 7879 93
7399 4187 59
8294 7382 43
5522 6700 10
8129 2554 43
6689 74 36
5578 9626 40
1434 5564 53
5692 2436 3
3482 7980 89
3572 5820 55
9841 1107 43
5735 121 34
3992 5049 31
6499 5812 87
5420 8595 84
4823 6311 40
5623 2065 19
6379 912 71
7167 3790 49
6704 8001 76
6385 2390 8
5846 114 61
8414 732 42
9026 394 9
9755 293 61
1632 1708 21
1364 5947 35
9233 6181 40
8724 1112 49
461 3627 1
6129 5944 20
2981 1740 32
7177 9825 44
1662 3409 2
7049 4843 92
4146 862 33
2556 16 33
6964 8358 48
4105 6423 19
4681 2622 88
2213 3062 81
276 8289 62
5628 5538 27
1871 5673 65
1880 5037 70
5772 1171 4
991 1682 93
8924 1767 47
8217 1960 60
1813 9876 37
1361 7338 69
1367 8453 77
4301 6695 38
9835 1585 91
8911 1732 88
4896 3297 25
8962 3230 4
4473 4837 61
7278 8175 63
1902 6199 98
3280 2871 43
3000 4982 72
2793 6058 42
2314 8300 81
65 229 91
953 4275 33
7116 7554 71
8476 40 71
879 3371 53
785 2445 94
2769 1609 1
1045 5352 89
8573 4653 36
8277 2115 14
8987 8056 18
4109 7300 64
967 277 6
4166 8929 74
1697 583 91
9903 9214 72
4269 632 97
5551 6282 50
3804 2010 49
66 203 55
157 1323 3
7469 677 4
7444 9374 28
617 1686 62
8529 5072 89
8591 822 31
983 8421 41
3565 8898 35
280 6742 55
4190 9886 83
1371 8398 94
6969 2959 84
1048 7168 13
2031 804 43
7381 7833 21
8966 49 47
899 837 89
2007 9861 55
6041 4314 94
7577 4060 82
5816 4792 65
446 489 44
3333 7452 90
907 3588 58
1053 5945 83
6792 2791 37
7433 7416 94
5991 228 63
2651 7116 14
2048 3036 43
7017 8662 4
7065 9500 15
6123 8808 75
6886 327 39
9765 2052 7
2741 1551 78
9215 9811 80
1834 9624 39
9303 1413 1
4406 4461 4
6066 1660 20
8697 1241 87
2511 59 83
9785 702 89
7348 1402 64
9016 748 21
2923 3320 95
9065 2352 76
6016 4020 16
1936 1895 39
1274 1522 17
3516 5602 12
511 2192 17
681 9069 31
2738 6086 96
2478 9088 95
6098 1968 29
1706 8702 28
1295 8095 10
7405 7041 4
7243 7738 0
2319 2736 28
3103 7254 95
4997 5791 79
4061 903 7
3628 8479 37
363 8108 28
5966 2310 75
5093 4270 78
4146 7059 68
5255 8214 83
2978 4577 83
2216 5778 26
6896 3568 3
2829 3002 16
2819 2704 88
2269 4826 31
8748 3251 34
8406 1831 26
5053 2685 30
1021 9280 70
4818 1450 17
7323 4009 23
7319 6416 33
4234 7325 43
1133 4901 36
3626 4798 31
177 2625 15
2526 9186 29
3299 1451 47
1724 1250 43
809 8702 91
773 7194 79
102 9375 64
9286 2386 90
6558 5565 0
2764 271 42
5113 6389 70
9693 2448 21
2505 4659 27
6315 3642 86
5423 1406 91
8670 5602 7
7897 5204 74
4464 927 50
8267 1931 84
3214 9137 62
110 1422 77
5197 2169 6
164 2688 3
3615 286 55
8809 9985 69
8708 9426 32
6775 904 30
1780 807 92
3890 2528 75
7409 1798 31
3282 4730 35
2006 764 5
5418 6222 82
5384 3192 82
1677 3609 0
9287 379 24
2082 9378 25
3744 245 73
1228 9409 64
678 4371 41
7275 8508 51
5184 9865 40
8931 8624 45
2483 999 80
2721 1020 16
8040 3182 77
7658 5107 23
37 2224 68
3378 2736 3
8243 924 55
5234 9170 45
3289 1401 49
6611 5502 97
3290 3758 18
4918 2061 96
3453 8550 5
2277 226 13
4955 3713 9
6870 1479 81
3741 9205 96
2884 6154 41
8236 7283 42
8559 2228 23
7309 1336 72
5217 8943 16
2186 8794 13
6047 6591 48
7128 6161 46
785 3893 80
2742 7251 48
1481 686 51
1976 7087 71
1045 5814 31
6737 780 49
4548 297 62
6662 7944 95
4491 5099 32
4278 979 93
25 5832 33
2195 1368 12
9238 7837 52
376 8801 53
2093 6972 71
1414 2058 68
4794 410 90
4254 7218 62
1228 2368 96
713 8357 74
234 2586 38
9179 6151 57
502 7713 7
8271 281 3
7638 6324 38
994 8286 67
7726 7994 41
8552 1274 61
6655 5820 97
138 1711 29
5793 6820 94
1591 8604 97
6765 3888 6
2125 1403 3
437 6286 70
8531 7359 22
6292 2946 27
4230 8865 70
4371 9832 95
9964 8493 44
2146 1256 73
6811 7953 48
9334 9878 37
3104 3731 57
5356 2673 63
153 8501 48
7780 2034 10
4686 6093 5
8042 9498 78
4639 8540 42
2796 3234 35
537 3317 8
5824 7745 80
1116 8889 21
3249 1916 44
1937 8908 44
7935 7192 20
7740 4908 70
4262 6790 12
7102 7210 84
2412 3390 93
609 2416 58
2171 4033 67
3293 5972 29
5247 1658 25
9566 8725 7
4232 680 8
5279 6652 8
2575 5801 85
4169 6415 91
2680 8965 9
560 1645 39
3692 6201 74
736 3391 58
6807 469 66
308 7415 35
1677 5382 66
3788 1488 61
1407 2668 73
1704 2280 38
1723 1236 51
8774 6549 95
2656 3979 31
7655 5516 61
2254 654 96
4038 1601 63
862 2480 59
2811 8215 44
5544 798 42
9378 2856 87
976 5838 77
7751 3184 61
7999 1388 65
9126 596 80
9382 4046 98
8818 4785 50
6206 4619 3
1585 8075 66
7258 5269 6
5045 1068 26
9518 82 76
5520 2175 50
2859 2744 7
3655 7424 54
4657 1768 47
4461 3878 73
2998 6060 68
4776 2397 24
2048 5603 16
1658 5675 67
1190 6658 77
9805 420 12
3191 6450 47
1530 2901 60
3790 850 77
219 7844 34
8333 9465 32
7073 7639 70
8197 8343 52
4934 6816 56
1448 8764 36
9052 2360 23
8930 9291 23
2107 644 24
4529 2127 95
915 6852 32
728 3219 17
6252 891 0
8835 9772 74
4173 3906 55
9395 1149 19
3004 6889 80
2346 4693 92
3108 6873 9
6772 1225 87
4891 1342 88
8714 444 12
9706 4365 19
2250 3733 8
7059 1597 79
4846 7249 93
3835 2654 26
1057 3404 65
5059 4106 95
7939 3852 5
1093 2083 49
8512 9793 56
5963 1667 70
165 3834 97
9044 2339 75
286 8983 24
9385 5425 93
312 3372 42
1522 324 81
4677 2693 55
6899 5679 84
5945 45 24
894 9304 33
6922 1224 16
9653 90 46
8774 2004 20
7708 741 19
7083 3576 85
2220 2265 53
9115 43 84
9757 7684 15
2619 8847 81
9715 5471 36
1519 8766 61
3199 2636 83
4394 5798 62
61 4272 31
1279 1895 97
7319 6000 19
1273 2850 14
5044 2417 51
1754 7272 40
4493 1415 7
7389 8142 93
7745 7459 63
7757 4922 20
5704 1947 4
6801 9962 39
4908 7472 98
8783 9253 72
9323 2645 41
4097 4051 61
6742 1783 62
3488 7696 85
8144 9751 24
3316 2740 25
7348 7510 49
8110 1323 92
7572 1466 8
5019 270 89
8110 9990 79
712 5275 30
9682 8232 1
1544 6755 54
4008 139 55
3479 3925 26
6051 1005 98
3056 424 25
111 2620 25
6458 6461 92
3269 1274 13
5044 8251 3
8839 5456 39
8561 128 10
8235 3819 53
2013 5698 3
3541 3099 11
2877 2624 19
5269 3002 32
2054 7382 93
56 7415 42
2726 3392 14
5537 9123 48
8559 8303 8
1372 7094 26
2301 5296 64
1441 6441 99
8207 4065 1
9169 6535 1
3683 90 82
2462 9033 37
4457 3110 33
1209 263 60
8090 1037 93
4029 4127 85
3795 3245 70
688 2235 29
5915 1001 15
1615 1222 59
7347 6547 74
7584 6251 17
4488 2763 26
2543 4948 97
7452 640 5
8725 2657 49
9811 3723 10
3207 2276 71
2231 9189 76
6445 1106 95
1198 8340 8
7347 2950 23
7765 5124 16
2116 6269 56
4453 659 60
2090 9621 53
3221 4543 80
110 1618 20
9289 4563 11
953 2376 72
8993 9269 71
5381 8805 86
3247 5784 90
7154 9227 30
9374 8137 69
4405 6228 17
568 6713 98
3636 191 41
2564 8853 56
1413 5829 38
2130 1890 76
6555 6799 34
5707 1727 69
3512 1107 75
3376 2426 75
8459 5477 41
983 4361 96
4021 6171 95
7862 4482 76
5305 909 17
7221 6734 88
4675 4178 39
2920 9439 85
1242 5687 58
3063 5915 71
1576 538 33
8259 1048 14
3151 6836 41
1500 1564 46
5699 1077 68
8028 1491 92
2080 4233 11
484 2969 24
6055 2520 51
6535 6541 24
4199 3432 44
307 3855 28
8474 4597 14
299 3192 55
6272 4928 97
148 194 8
3807 2626 89
9109 9145 97
3615 4081 96
2064 451 17
4048 1614 10
3963 273 3
194 533 7
2767 9838 15
7247 9173 86
7058 3948 88
3736 5595 52
3342 4455 64
1566 6882 47
2146 4792 80
417 7095 40
1714 3029 84
5965 7749 97
9353 1367 16
4504 9063 66
605 5086 54
4931 294 69
1085 8039 5
4381 5143 98
2126 8628 51
4464 1369 70
5270 7313 32
9463 3095 6
6047 160 95
2081 7794 90
2267 4561 37
6633 1595 28
6249 7198 52
4229 4283 51
1356 4901 74
6083 3316 83
4138 6904 6
463 5763 80
1616 5401 34
2156 9773 75
106 5271 3
7964 1401 30
961 8785 30
3790 6121 71
1818 4326 44
39 1194 31
1973 4775 40
8034 2267 26
2127 280 79
8777 1992 64
7694 7383 51
2476 1895 58
5998 7757 67
8023 1500 5
468 2136 65
1577 5751 43
3545 1952 6
8150 62 77
2082 8173 70
2120 801 80
9177 2180 66
7937 115 35
1519 4716 40
6342 1591 34
3516 335 14
6079 6246 89
1518 4718 44
7790 6511 42
7905 4967 45
3613 7257 19
8376 8408 48
2912 997 11
9410 2171 95
8931 5310 90
2344 2473 94
8529 2333 75
9362 788 15
6437 3730 82
2168 5733 5
6947 2750 22
7351 2029 53
2247 5610 9
9691 6144 73
5637 4827 76
4169 6384 34
4774 8801 66
4410 1517 16
7084 2084 5
6236 259 9
627 2641 5
7123 2616 66
9123 893 67
7771 6434 88
4947 496 43
1471 7986 80
1185 6605 67
934 7854 18
5957 7756 93
6995 973 49
8650 4042 18
365 9910 22
2243 1674 8
8042 329 82
728 6756 33
7262 899 96
1644 5452 32
4897 7453 12
1562 1376 95
8172 7977 50
1152 1282 5
2564 5512 39
1404 2069 58
3376 5948 26
108 6435 42
967 5354 47
9705 1884 53
5397 241 51
2872 9244 53
7815 7118 22
1246 3220 97
1871 8646 81
6911 328 46
8690 5419 24
9040 4388 38
9228 6372 21
8830 5281 59
8372 5738 70
2176 2005 32
429 9619 89
1968 3542 83
1637 1161 75
3581 1887 61
9543 9469 4
2984 1997 71
2784 2001 30
8026 1587 48
7654 1287 9
7407 6331 42
2596 7444 60
5345 1529 39
7009 1421 68
768 9746 16
288 3467 29
8119 4667 50
2532 8557 89
4834 8859 93
6363 606 78
2641 5458 24
986 5526 29
2357 4517 13
5651 8612 7
1335 3615 82
1226 2753 74
752 9213 87
9831 7548 88
2679 1293 97
899 2368 14
3194 990 3
8534 2541 40
6188 6838 87
8571 7734 82
3718 4891 9
1273 666 12
1888 6084 26
21 2774 48
2052 3082 75
367 4698 46
9695 3705 49
9217 2015 67
5189 1780 73
7561 9590 19
109 6672 15
8425 9111 6
1454 5195 7
837 7683 57
7963 2502 96
90 8616 99
3168 8299 27
7167 1539 45
8484 8004 61
7727 7064 60
8390 5412 40
180 4406 51
1550 2478 48
8020 4300 39
4640 5335 42
2809 2325 43
9695 1057 56
2234 7263 91
9535 479 7
3868 4465 16
8093 7673 79
1031 5918 18
6786 8578 13
2650 7225 26
9578 8273 1
9104 4183 85
783 2729 38
1393 2267 68
9247 543 47
2457 611 73
997 8349 37
3895 620 7
2168 2447 0
461 433 16
6193 1107 50
8075 2218 91
8735 5678 86
8729 964 7
2286 8425 0
1114 3985 31
9052 4810 5
8974 447 57
1250 8433 68
7573 2716 26
5789 8233 0
7847 5551 93
5334 4061 21
3569 9886 79
7521 9352 28
8168 5289 63
6166 5084 47
1887 1856 44
4155 1989 1
9192 5668 53
8249 7941 33
29 6461 92
7045 2927 79
657 6681 36
8402 5074 50
990 684 34
2658 8748 6
8053 4074 92
6807 1919 74
7686 7917 89
72 1163 77
4947 1 61
6929 5603 92
7625 5399 89
5164 4588 95
7467 6522 70
9173 6702 63
692 3361 66
5008 9534 99
6334 4354 76
3570 9188 46
5756 6654 60
2106 5751 28
6474 9313 83
5563 6249 97
2806 3789 97
9670 1289 60
1893 373 19
2054 9710 46
7399 1025 98
7566 9251 75
3544 6256 38
6693 1803 35
8589 6350 85
2455 4581 91
4030 8484 64
9252 2733 16
957 4037 31
5599 8649 46
1325 1022 56
6100 3858 51
8703 2914 34
6758 6895 94
1973 1056 62
2423 8676 63
6248 4290 4
4442 536 48
8263 3986 72
1244 1619 66
2070 201 49
2023 5893 59
2439 5467 24
1405 693 34
9329 9141 5
5486 9121 79
8774 1707 26
6790 3778 34
4897 2716 70
7427 3741 9
3161 3372 35
1287 2203 37
3579 7021 73
1213 5370 36
4750 5802 58
9437 2780 11
5488 7221 31
4521 6140 1
7905 6432 86
7262 9123 84
391 1311 74
5136 8094 72
7770 7845 28
3859 9327 69
5930 3233 85
170 7617 8
2649 2070 14
3786 492 1
3535 4692 8
5153 4041 28
485 2596 96
2956 4382 79
632 164 87
7386 3210 1
3713 4624 58
2091 6141 36
1886 1832 5
608 1647 50
9793 2165 33
1983 2320 28
3433 2163 77
8163 4715 26
9980 4839 66
4770 2285 32
9203 3627 21
4913 5475 41
5346 2970 64
9770 7280 19
7102 57 89
8035 3340 46
912 9829 66
4246 8906 14
8452 1298 37
795 8610 7
9218 1480 73
1037 8972 84
334 6084 93
1563 5833 42
4649 138 97
2786 1397 55
4679 3908 1
5576 4840 67
8141 7672 95
4731 1064 75
978 8487 62
625 8099 14
4837 6826 85
1924 5058 68
3688 9583 93
9082 311 91
1988 3431 85
5615 5803 66
1223 8280 5
9789 9516 39
8614 3948 84
2366 5386 19
7576 1667 53
5410 6678 1
812 9736 73
8019 7199 42
3489 2658 27
5565 1980 65
6549 7674 83
9911 315 9
2667 5988 79
6265 5406 96
3214 478 50
88 2771 48
6564 1026 48
5507 5184 56
1132 4822 77
3544 5301 88
9399 2443 72
8153 1884 53
7111 5077 16
5731 7690 50
6922 6604 97
7347 1080 21
1513 6769 90
5713 2685 89
9530 7059 59
6674 4084 9
9687 6025 26
5356 4715 2
291 2341 52
760 1815 76
4656 643 42
2451 7740 66
5906 2398 71
840 9770 12
2964 3083 1
4944 8225 23
2222 6248 89
8527 3461 30
2727 361 34
774 7295 23
3396 8879 88
9393 1209 69
9174 2865 56
2206 8954 45
1251 5508 85
2648 6606 47
6281 5376 64
2531 1830 42
1320 607 67
7786 574 91
683 6756 7
2156 6843 64
5963 7226 88
9242 4434 14
7702 6077 45
9993 6135 40
9801 9355 52
8849 6684 24
7395 3778 67
8689 2264 10
9108 5202 85
8381 5349 2
3648 7958 12
9594 4058 52
8696 4115 34
106 4760 90
6562 1612 59
1113 7070 71
6255 1636 91
576 4782 90
4990 7976 94
6781 2892 46
1064 4970 40
3261 9660 12
1155 8279 82
7318 8475 83
7476 4865 39
3107 6634 13
8074 2449 18
4107 5247 31
1362 1914 56
772 5526 76
2321 6893 18
7868 9362 36
347 9258 71
3004 1577 90
3924 3301 33
2580 7158 69
496 8607 45
7999 7208 17
4254 9372 17
3523 5450 67
5362 8373 80
2196 9453 84
463 4156 9
7946 923 34
6051 8314 22
2434 3639 40
1006 8931 63
7527 8702 54
8828 1981 89
6985 240 23
6066 7536 92
4691 7564 19
7231 7998 3
2339 9150 93
619 4138 21
2393 7149 65
7534 1249 92
6924 7405 61
2742 6385 16
4985 4455 88
6044 1380 1
5871 3339 53
129 4056 59
3773 4345 83
8770 1186 90
4178 8756 84
1724 3922 91
4715 7684 72
437 7384 32
6212 2271 83
1281 7725 83
2044 7834 72
3191 2952 20
597 6296 62
8230 4428 38
9547 6793 48
8138 763 43
7814 9312 49
337 7496 59
9457 4649 0
6861 1100 83
8034 5267 16
5242 5752 35
1920 1941 25
7984 433 69
8028 1752 70
6440 1168 65
2062 7976 24
170 4701 99
843 1118 28
309 4455 17
9764 5768 85
4718 2755 20
6003 4293 53
1315 1821 42
5046 215 81
6378 1085 66
3316 5052 97
5364 3116 34
4453 1511 21
1280 829 35
4200 7705 38
9669 2605 74
2403 5694 23
1480 690 31
5288 878 9
8331 895 46
8790 299 6
726 8735 94
7631 2202 94
3233 4770 56
3680 9160 32
6488 2392 9
2851 2590 22
8368 730 84
5468 2993 62
5012 6254 18
1424 5986 53
9360 641 69
3533 6051 88
6112 3147 20
455 5574 56
9055 861 63
2628 4601 10
9569 8529 88
1015 7886 32
1568 4307 12
4528 884 2
7528 3216 21
2586 9608 67
1206 219 94
3274 7081 35
4746 8982 65
674 256 87
8017 5558 29
9792 1871 78
2800 156 76
2980 3798 36
8712 9837 98
2417 249 36
7951 9933 93
197 6414 37
8551 7067 32
5706 5809 71
296 9913 16
1108 3305 67
1243 5804 43
2992 6167 68
8370 5402 58
551 7891 6
7533 9911 90
1679 1960 45
2535 9638 55
4666 1405 92
8284 9497 75
1185 4850 91
5613 2693 4
7684 2827 58
7374 1716 45
4866 1288 78
5799 5893 88
9163 7169 72
5560 8727 21
2243 5777 44
3691 4460 54
5739 1418 53
6796 6975 53
2604 4694 23
6165 3340 27
2003 5721 91
2803 7229 77
599 9019 69
8476 1869 21
3520 2500 60
7020 8473 95
4249 6430 66
83 7303 86
7484 5805 42
6228 2935 35
1732 478 61
5411 2095 18
361 4419 75
2054 4104 83
8411 7310 79
5832 1267 16
2922 4842 85
8324 8420 59
4324 3979 39
6233 744 26
2482 7046 60
3703 326 48
4676 4619 73
1212 8083 76
769 8078 23
6836 136 77
7543 8086 86
8266 3078 29
6427 1903 76
1120 2255 50
7966 1817 4
5343 1821 33
2923 142 91
7830 5977 12
4781 7465 59
9333 5256 46
2535 2995 67
6774 6389 89
7829 8341 55
9634 555 16
5508 6850 79
9473 6547 65
9582 3424 39
1855 6516 52
9965 1740 66
7586 7198 33
4377 4733 33
8842 6860 83
7984 9413 85
6063 5382 71
9892 2396 39
2110 6913 1
1577 7687 81
7393 8658 97
1310 629 6
8546 3874 31
6738 5512 37
3393 9029 42
7710 1906 82
1456 2156 40
9466 3336 89
1812 111 23
46 6386 29
5015 9524 76
5156 1694 55
9272 5911 83
2605 2779 60
387 7845 29
803 9651 8
3359 1527 85
5396 8192 10
6412 9084 7
4789 3263 79
2619 7992 20
8488 8836 42
6253 353 5
941 8003 34
1739 5407 27
6193 653 80
6390 3752 17
388 7015 50
8342 9527 15
9786 5149 91
9524 8632 33
6993 5574 53
7158 4080 98
857 7326 30
3487 6939 7
8647 2711 97
151 759 45
1936 5308 95
4612 7750 26
5744 4861 71
3264 8103 40
3445 9799 72
1845 1035 53
1432 6768 75
9168 3792 17
4062 7865 13
9870 5053 16
5421 7902 29
6957 5143 55
2944 5349 29
7097 9122 65
7172 3005 77
1098 5550 37
6585 7954 56
4453 6799 46
9023 2275 88
2296 3796 50
7516 6983 56
6979 2703 44
9517 2376 4
4095 5230 74
3789 1927 3
7586 374 18
1521 6282 61
4652 4503 88
6444 3742 89
3707 8837 98
4152 1282 91
8589 6534 62
8998 8236 67
9151 1885 83
3076 6533 26
2811 8799 71
2570 18 96
7248 521 96
2254 5661 76
5048 6076 91
8728 4732 29
7773 4870 85
6570 7929 90
2394 1804 40
2433 1278 70
355 4790 40
588 5795 14
4135 1660 99
8826 9426 47
673 7781 65
6876 3905 23
3377 740 85
2433 2193 89
3866 9594 37
9765 3055 74
4979 1029 16
2341 9824 31
3776 8113 76
3811 9067 76
637 1153 42
1632 9933 59
3327 6248 10
6988 129 12
7373 2794 84
5559 5274 84
9321 6392 67
4511 3160 42
2431 8079 81
9493 3258 60
8017 38 50
1437 5965 21
8231 611 64
6836 26 74
5225 8490 98
6901 831 5
4669 6623 76
7325 4626 91
8528 5327 55
1812 2490 64
3672 8459 75
818 2076 89
7494 8427 48
4091 392 87
2046 2393 17
4840 244 71
1218 9888 45
7138 2213 92
9211 9618 94
2698 577 74
2871 8260 15
509 5170 22
8816 8564 26
1483 6979 40
5683 973 17
5901 6526 87
7262 139 23
636 1182 12
4969 3536 90
8954 3231 28
8739 5134 69
8863 6759 85
1231 3995 29
3342 3639 10
1061 4941 45
8201 572 82
1722 5840 45
8757 5221 8
7886 8025 66
7054 3369 38
8712 2325 73
9859 9546 77
8215 5011 80
4985 1064 36
2031 3674 2
9958 1214 16
7 8217 26
6298 4424 85
7957 9705 82
9885 306 58
3261 622 40
7237 3331 41
2479 7028 3
4120 2279 75
1997 6281 76
872 6985 95
6094 9931 69
5713 574 80
7272 6096 1
8363 2593 92
1543 9852 21
7770 4450 11
8528 5237 32
5758 8784 23
2115 4687 23
1177 1940 11
1370 1841 89
3296 603 38
5751 8353 5
5873 630 86
6324 511 11
2555 9275 55
6148 8033 64
2594 5178 33
58 76 47
9943 30 53
6993 4425 54
7923 5068 63
836 3757 91
942 7974 13
6680 4750 46
2334 1693 45
1859 1665 33
8989 4636 24
1343 1067 33
5148 1761 36
3164 2696 29
6796 3077 49
3561 9626 93
4561 2444 91
7443 2354 91
7999 6313 79
1788 612 50
2026 9273 40
7692 5900 69
6765 8623 49
6180 9530 94
3158 9723 97
6318 7176 5
9407 685 70
5240 6196 14
4450 5800 80
1673 3596 78
1805 6831 84
6364 8745 75
5657 7043 82
4219 3806 56
8357 3415 83
695 4784 30
1131 7097 71
8285 2333 61
573 6228 29
1973 5846 67
4892 2494 23
6292 690 74
570 150 55
2736 4064 51
2720 5273 52
2709 9512 85
1601 9409 90
9067 7218 85
1125 670 25
3304 5833 16
3917 1023 40
4048 7056 30
4177 5531 81
5072 9019 6
2737 6587 37
9851 2757 16
812 1445 11
8554 2042 13
7248 2636 50
9878 1041 31
2080 1459 85
260 2871 68
7675 4319 88
5799 4184 22
8000 1788 50
5041 1584 70
778 4137 16
7047 1431 41
6886 4429 1
747 577 47
9565 4476 38
7636 4473 23
5745 9966 7
6103 6411 6
2485 8471 46
1066 5675 30
8430 2614 28
128 6211 7
830 8387 30
7277 9452 17
4629 6620 89
9709 2077 46
8383 2811 50
2266 4697 70
1910 4112 24
1380 8730 7
4964 4012 21
3231 2023 0
4517 7161 98
1748 9999 84
4346 9071 30
489 6065 10
1587 4785 77
285 4471 13
5613 3811 98
2877 9187 33
4654 7197 28
2355 7419 2
5646 6989 82
7257 5943 55
4956 7874 99
4020 5664 94
7192 7332 67
1148 8928 61
3619 1429 6
1862 6162 26
2053 73 53
5267 4293 67
8028 8337 87
7861 5583 96
8763 6213 13
4838 3727 37
376 8959 59
9771 9094 1
7708 7942 67
3219 550 64
1538 4049 77
1969 5248 66
7309 3259 94
9482 4568 61
6887 1456 4
6133 7695 2
1654 8317 5
2424 7643 58
7187 2167 92
5660 613 76
4267 8401 35
9704 5412 40
1197 6656 9
9787 5015 79
986 1404 62
903 2471 68
6500 221 68
8545 852 9
5301 7670 14
4742 8162 37
6091 7034 6
5160 2512 77
5554 8371 11
8182 5349 48
4195 7906 37
220 3733 47
1184 109 43
383 9796 97
1447 7487 16
2090 1819 82
7164 1782 21
9283 2063 38
9069 6358 63
9597 4870 40
1300 7710 16
4369 8288 97
2155 2818 51
4661 2545 41
1403 7808 49
4940 6423 7
23 9215 51
3866 4057 21
6558 6674 19
365 7938 83
8211 8075 60
9216 540 10
5477 4220 76
390 5600 28
2376 3481 57
6635 2707 5
6173 9385 29
1562 711 47
5745 8070 26
5845 9421 20
548 348 1
7177 1939 19
2075 1536 10
8925 7309 25
9846 1093 83
688 6994 93
7003 9299 75
1827 6582 77
3304 7109 60
7360 9261 2
207 1270 66
7201 6132 56
5506 1774 3
1182 7896 39
6793 4262 91
6845 7822 46
7553 687 80
4588 1789 13
3704 5217 89
5325 2571 77
8605 3774 62
935 1430 78
7897 502 13
6314 4322 22
7383 4151 60
8192 6953 79
366 3340 12
6312 38 54
1895 4629 97
6735 5768 94
1245 7584 23
325 5008 63
8020 8702 11
7989 6968 78
971 5891 87
336 9039 89
3541 2900 94
48 8081 57
6746 9860 57
7932 7709 49
8871 4106 38
8261 2599 62
352 8234 50
9590 1954 3
4462 8115 3
2425 8760 95
6120 9940 82
451 4798 88
5345 3666 94
753 4630 25
462 1445 3
638 8307 72
3568 333 71
8396 5670 13
2999 5818 9
5009 8081 56
89 5620 90
5149 4122 85
7951 7470 88
1938 8805 95
2219 2113 94
7373 9339 92
1798 9761 56
496 5395 29
5769 768 81
9185 9307 55
1581 9620 3
990 9426 68
7027 5826 32
9208 2633 33
3692 4697 16
2079 5385 83
657 3132 26
88 1269 77
3527 377 4
6211 7496 72
4209 3190 87
1514 5830 13
1538 1301 18
7041 6137 13
7906 9169 1
8419 1801 77
7761 1154 35
3974 8424 65
7808 6312 15
4484 8332 17
1269 3199 86
3021 8768 36
7634 6618 25
9397 667 3
4003 2760 1
815 1671 69
3938 3271 92
4269 859 92
2694 8848 85
4814 2556 26
5020 8522 54
9398 6564 65
7063 2283 82
9293 2287 22
1034 1191 81
5359 883 38
8635 4939 78
2498 5025 74
1647 3653 99
9314 4272 98
