3000 6000
1511 59 83
1785 702 89
348 1402 64
2016 748 21
1923 320 95
65 352 76
1016 20 16
936 1895 39
274 2522 17
2516 2602 12
511 1192 17
681 69 31
2738 86 96
1478 1088 95
1098 1968 29
1706 702 28
1295 1095 10
2405 1041 4
243 2738 0
1319 736 28
2103 254 95
2997 2791 79
2061 903 7
2628 2479 37
2363 108 28
2966 2310 75
93 1270 78
146 59 68
1255 214 83
1978 1577 83
1216 2778 26
2896 1568 3
829 1002 16
819 1704 88
269 826 31
748 2251 34
1406 2831 26
2053 1685 30
1021 1280 70
818 450 17
2323 2009 23
319 2416 33
234 2325 43
1133 1901 36
2626 2798 31
2177 2625 15
2526 1186 29
2299 451 47
1724 1250 43
2809 702 91
773 2194 79
102 375 64
1286 2386 90
1558 565 0
1764 1271 42
1113 1389 70
1693 448 21
2505 1659 27
2315 642 86
2423 1406 91
2670 602 7
2897 1204 74
2464 927 50
2267 931 84
214 2137 62
110 2422 77
197 169 6
164 2688 3
2615 286 55
809 985 69
1708 1426 32
775 2904 30
2780 807 92
890 2528 75
409 798 31
1282 1730 35
6 1764 5
418 1222 82
1384 192 82
1677 609 0
1287 2379 24
2082 378 25
2744 1245 73
228 1409 64
678 371 41
1275 508 51
184 1865 40
1931 1624 45
2483 2999 80
1721 20 16
40 1182 77
658 2107 23
37 1224 68
378 2736 3
1243 924 55
2234 170 45
289 2401 49
1611 1502 97
2290 2758 18
918 2061 96
453 2550 5
2277 2226 13
1955 713 9
2870 2479 81
2741 2205 96
2884 154 41
236 283 42
2559 228 23
2309 1336 72
1217 2943 16
2186 794 13
2047 1591 48
2128 1161 46
785 2893 80
2742 1251 48
1481 686 51
976 87 71
1045 2814 31
2737 1780 49
1548 297 62
662 944 95
2491 1099 32
278 2979 93
25 832 33
2195 368 12
238 837 52
2376 1801 53
93 1972 71
2414 1058 68
794 410 90
1254 2218 62
1228 2368 96
713 1357 74
2234 1586 38
2179 2151 57
502 2713 7
1271 1281 3
2638 1324 38
2994 286 67
726 994 41
1552 2274 61
2655 2820 97
138 2711 29
1793 2820 94
1591 604 97
1765 1888 6
2125 2403 3
1437 286 70
1531 359 22
2292 1946 27
230 2865 70
1371 1832 95
964 493 44
1146 1256 73
2811 1953 48
2334 2878 37
2104 1731 57
1356 2673 63
1153 501 48
1780 2034 10
2686 2093 5
42 2498 78
1639 2540 42
796 234 35
2537 317 8
824 1745 80
1116 889 21
1249 2916 44
937 2908 44
2935 2192 20
1740 1908 70
2262 1790 12
1102 2210 84
1412 2390 93
2609 2416 58
2171 2033 67
293 1972 29
247 1658 25
566 725 7
1232 2680 8
1279 2652 8
1575 2801 85
1169 1415 91
2680 2965 9
560 2645 39
692 2201 74
2736 1391 58
2807 1469 66
1308 2415 35
1677 1382 66
1788 2488 61
407 2668 73
704 1280 38
1723 1236 51
774 549 95
2656 979 31
1655 1516 61
254 2654 96
2038 601 63
2862 480 59
1811 1215 44
544 798 42
2378 1856 87
1976 2838 77
2751 1184 61
1999 1388 65
2126 2596 80
382 1046 98
2818 1785 50
206 2619 3
1585 75 66
258 1269 6
1045 2068 26
518 1082 76
1520 175 50
859 1744 7
2655 424 54
657 1768 47
2461 878 73
2998 1060 68
2776 2397 24
48 2603 16
2658 1675 67
1190 2658 77
2805 1420 12
2191 1450 47
530 901 60
2790 850 77
1219 1844 34
1333 2465 32
73 2639 70
197 343 52
1934 816 56
1448 764 36
1052 2360 23
1930 1291 23
2107 1644 24
1529 2127 95
2915 852 32
2728 219 17
2252 2891 0
2835 1772 74
2173 2906 55
2395 1149 19
1004 1889 80
2346 2693 92
1108 1873 9
1772 1225 87
2891 342 88
1714 2444 12
2706 1365 19
2250 733 8
59 597 79
846 249 93
1835 1654 26
2057 1404 65
1059 106 95
1939 852 5
1093 1083 49
512 1793 56
963 2667 70
1165 2834 97
