3000 5500
971 2891 136
39 389 100
1494 1048 7
746 860 82
2709 2749 56
1538 261 12
2352 234 -90
954 1203 -65
1603 1425 -45
120 1940 -51
1798 2188 116
694 2753 -25
2462 1445 38
2307 272 -33
1371 2396 -13
1999 1818 9
81 756 120
90 1149 -135
2951 2470 -88
1805 995 13
1794 2373 142
1798 2761 -146
395 1329 118
2281 2185 5
1581 1620 40
426 1768 76
1632 208 133
2692 1697 -29
2385 383 82
1726 1088 77
2527 2377 -111
496 2872 140
1287 1514 -113
1538 1301 -41
1137 1313 -69
1901 2419 127
761 1154 24
1424 365 -12
415 484 -67
1269 1199 -71
768 1836 -118
1225 1397 3
1003 1760 65
671 1169 -71
1692 2269 92
2694 848 64
2556 1426 -22
2454 1398 -65
1063 283 -93
2287 222 -91
1381 2359 38
635 1939 -98
2025 1074 103
799 2314 -148
1221 812 -69
2998 1917 95
828 2151 -131
1917 2625 61
1431 2053 -24
2888 169 -84
2457 2280 129
627 2449 -39
2227 1848 -124
842 956 76
496 33 -1
466 1438 61
1625 2546 103
2918 747 130
2923 199 1
995 1694 -105
700 576 -62
324 627 -12
2042 2191 44
519 1942 39
516 678 -126
1213 2545 -61
1207 439 40
2718 938 -67
1850 866 130
2011 26 -50
2522 1651 45
2514 1095 89
1431 1121 53
2350 1883 -144
2869 976 106
1700 1515 -106
429 2424 -15
1327 1465 74
537 1804 -76
2661 1379 14
2547 1611 35
1136 1066 -70
2550 1618 103
2078 1747 -41
2195 784 130
1929 1937 113
1998 2105 18
1255 185 20
1279 1252 -63
1075 308 83
2665 1237 -123
1683 633 -1
1526 2316 -29
1632 952 -149
2361 380 110
361 888 -88
1891 1213 -100
64 2578 -38
479 2842 16
1971 388 39
573 2523 -139
1180 2168 -7
1395 2516 -45
2898 850 141
959 1492 3
1694 2293 31
1262 2967 -71
631 2982 -96
2569 2669 58
1014 2759 -54
411 1001 -78
2018 1574 -108
68 690 -51
717 84 -113
2368 2517 140
1742 2062 106
753 1922 14
1501 1047 78
2033 2387 68
34 852 78
1417 2240 -49
118 2798 96
2693 1461 8
80 724 -10
1213 1978 -136
169 639 92
